dataset,acquisition,error_model,jitter_std,jitter_iteration,n_seeds
hartmann_6,sobol,ar1,0.05,20,10
hartmann_6,sobol,ar1,0.25,0,10
hartmann_6,sobol,ar1,0.25,20,10
hartmann_6,sobol,ar1,1.0,0,10
hartmann_6,sobol,ar1,1.0,20,10
hartmann_6,sobol,ar1,5.0,0,10
hartmann_6,sobol,ar1,5.0,20,10
hartmann_6,sobol,bias,0.05,0,10
hartmann_6,sobol,bias,0.05,20,10
hartmann_6,sobol,bias,0.25,0,10
hartmann_6,sobol,bias,0.25,20,10
hartmann_6,sobol,bias,1.0,0,10
hartmann_6,sobol,bias,1.0,20,10
hartmann_6,sobol,bias,5.0,0,10
hartmann_6,sobol,bias,5.0,20,10
hartmann_6,sobol,drift,0.05,0,10
hartmann_6,sobol,drift,0.05,20,10
hartmann_6,sobol,drift,0.25,0,10
hartmann_6,sobol,drift,0.25,20,10
hartmann_6,sobol,drift,1.0,0,10
hartmann_6,sobol,drift,1.0,20,10
hartmann_6,sobol,drift,5.0,0,10
hartmann_6,sobol,drift,5.0,20,10
hartmann_6,sobol,gaussian,0.05,0,10
hartmann_6,sobol,gaussian,0.05,20,10
hartmann_6,sobol,gaussian,0.25,0,10
hartmann_6,sobol,gaussian,0.25,20,10
hartmann_6,sobol,gaussian,1.0,0,10
hartmann_6,sobol,gaussian,1.0,20,10
hartmann_6,sobol,gaussian,5.0,0,10
hartmann_6,sobol,gaussian,5.0,20,10
hartmann_6,ucb,ar1,0.05,0,10
hartmann_6,ucb,ar1,0.05,20,10
hartmann_6,ucb,ar1,0.25,0,10
hartmann_6,ucb,ar1,0.25,20,10
hartmann_6,ucb,ar1,1.0,0,10
hartmann_6,ucb,ar1,1.0,20,10
hartmann_6,ucb,ar1,5.0,0,10
hartmann_6,ucb,ar1,5.0,20,10
hartmann_6,ucb,bias,0.05,0,10
hartmann_6,ucb,bias,0.05,20,10
hartmann_6,ucb,bias,0.25,0,10
hartmann_6,ucb,bias,0.25,20,10
hartmann_6,ucb,bias,1.0,0,10
hartmann_6,ucb,bias,1.0,20,10
hartmann_6,ucb,bias,5.0,0,10
hartmann_6,ucb,bias,5.0,20,10
hartmann_6,ucb,drift,0.05,0,10
hartmann_6,ucb,drift,0.05,20,10
hartmann_6,ucb,drift,0.25,0,10
hartmann_6,ucb,drift,0.25,20,10
hartmann_6,ucb,drift,1.0,0,10
hartmann_6,ucb,drift,1.0,20,10
hartmann_6,ucb,drift,5.0,0,10
hartmann_6,ucb,drift,5.0,20,10
hartmann_6,ucb,gaussian,0.05,0,10
hartmann_6,ucb,gaussian,0.05,20,10
hartmann_6,ucb,gaussian,0.25,0,10
hartmann_6,ucb,gaussian,0.25,20,10
hartmann_6,ucb,gaussian,1.0,0,10
hartmann_6,ucb,gaussian,1.0,20,10
hartmann_6,ucb,gaussian,5.0,0,10
hartmann_6,ucb,gaussian,5.0,20,10
hicks_law,ei,ar1,0.05,0,10
hicks_law,ei,ar1,0.05,20,10
hicks_law,ei,ar1,0.25,0,10
hicks_law,ei,ar1,0.25,20,10
hicks_law,ei,ar1,1.0,0,10
hicks_law,ei,ar1,1.0,20,10
hicks_law,ei,ar1,5.0,0,10
hicks_law,ei,ar1,5.0,20,10
hicks_law,ei,bias,0.05,0,10
hicks_law,ei,bias,0.05,20,10
hicks_law,ei,bias,0.25,0,10
hicks_law,ei,bias,0.25,20,10
hicks_law,ei,bias,1.0,0,10
hicks_law,ei,bias,1.0,20,10
hicks_law,ei,bias,5.0,0,10
hicks_law,ei,bias,5.0,20,10
hicks_law,ei,drift,0.05,0,10
hicks_law,ei,drift,0.05,20,10
hicks_law,ei,drift,0.25,0,10
hicks_law,ei,drift,0.25,20,10
hicks_law,ei,drift,1.0,0,10
hicks_law,ei,drift,1.0,20,10
hicks_law,ei,drift,5.0,0,10
hicks_law,ei,drift,5.0,20,10
hicks_law,ei,gaussian,0.05,0,10
hicks_law,ei,gaussian,0.05,20,10
hicks_law,ei,gaussian,0.25,0,10
hicks_law,ei,gaussian,0.25,20,10
hicks_law,ei,gaussian,1.0,0,10
hicks_law,ei,gaussian,1.0,20,10
hicks_law,ei,gaussian,5.0,0,10
hicks_law,ei,gaussian,5.0,20,10
hicks_law,greedy,ar1,0.05,0,10
hicks_law,greedy,ar1,0.05,20,10
hicks_law,greedy,ar1,0.25,0,10
hicks_law,greedy,ar1,0.25,20,10
hicks_law,greedy,ar1,1.0,0,10
hicks_law,greedy,ar1,1.0,20,10
hicks_law,greedy,ar1,5.0,0,10
hicks_law,greedy,ar1,5.0,20,10
hicks_law,greedy,bias,0.05,0,10
hicks_law,greedy,bias,0.05,20,10
hicks_law,greedy,bias,0.25,0,10
hicks_law,greedy,bias,0.25,20,10
hicks_law,greedy,bias,1.0,0,10
hicks_law,greedy,bias,1.0,20,10
hicks_law,greedy,bias,5.0,0,10
hicks_law,greedy,bias,5.0,20,10
hicks_law,greedy,drift,0.05,0,10
hicks_law,greedy,drift,0.05,20,10
hicks_law,greedy,drift,0.25,0,10
hicks_law,greedy,drift,0.25,20,10
hicks_law,greedy,drift,1.0,0,10
hicks_law,greedy,drift,1.0,20,10
hicks_law,greedy,drift,5.0,0,10
hicks_law,greedy,drift,5.0,20,10
hicks_law,greedy,gaussian,0.05,0,10
hicks_law,greedy,gaussian,0.05,20,10
hicks_law,greedy,gaussian,0.25,0,10
hicks_law,greedy,gaussian,0.25,20,10
hicks_law,greedy,gaussian,1.0,0,10
hicks_law,greedy,gaussian,1.0,20,10
hicks_law,greedy,gaussian,5.0,0,10
hicks_law,greedy,gaussian,5.0,20,10
hicks_law,logei,ar1,0.05,0,10
hicks_law,logei,ar1,0.05,20,10
hicks_law,logei,ar1,0.25,0,10
hicks_law,logei,ar1,0.25,20,10
hicks_law,logei,ar1,1.0,0,10
hicks_law,logei,ar1,1.0,20,10
hicks_law,logei,ar1,5.0,0,10
hicks_law,logei,ar1,5.0,20,10
hicks_law,logei,bias,0.05,0,10
hicks_law,logei,bias,0.05,20,10
hicks_law,logei,bias,0.25,0,10
hicks_law,logei,bias,0.25,20,10
hicks_law,logei,bias,1.0,0,10
hicks_law,logei,bias,1.0,20,10
hicks_law,logei,bias,5.0,0,10
hicks_law,logei,bias,5.0,20,10
hicks_law,logei,drift,0.05,0,10
hicks_law,logei,drift,0.05,20,10
hicks_law,logei,drift,0.25,0,10
hicks_law,logei,drift,0.25,20,10
hicks_law,logei,drift,1.0,0,10
hicks_law,logei,drift,1.0,20,10
hicks_law,logei,drift,5.0,0,10
hicks_law,logei,drift,5.0,20,10
hicks_law,logei,gaussian,0.05,0,10
hicks_law,logei,gaussian,0.05,20,10
hicks_law,logei,gaussian,0.25,0,10
hicks_law,logei,gaussian,0.25,20,10
hicks_law,logei,gaussian,1.0,0,10
hicks_law,logei,gaussian,1.0,20,10
hicks_law,logei,gaussian,5.0,0,10
hicks_law,logei,gaussian,5.0,20,10
hicks_law,logpi,ar1,0.05,0,10
hicks_law,logpi,ar1,0.05,20,10
hicks_law,logpi,ar1,0.25,0,10
hicks_law,logpi,ar1,0.25,20,10
hicks_law,logpi,ar1,1.0,0,10
hicks_law,logpi,ar1,1.0,20,10
hicks_law,logpi,ar1,5.0,0,10
hicks_law,logpi,ar1,5.0,20,10
hicks_law,logpi,bias,0.05,0,10
hicks_law,logpi,bias,0.05,20,10
hicks_law,logpi,bias,0.25,0,10
hicks_law,logpi,bias,0.25,20,10
hicks_law,logpi,bias,1.0,0,10
hicks_law,logpi,bias,1.0,20,10
hicks_law,logpi,bias,5.0,0,10
hicks_law,logpi,bias,5.0,20,10
hicks_law,logpi,drift,0.05,0,10
hicks_law,logpi,drift,0.05,20,10
hicks_law,logpi,drift,0.25,0,10
hicks_law,logpi,drift,0.25,20,10
hicks_law,logpi,drift,1.0,0,10
hicks_law,logpi,drift,1.0,20,10
hicks_law,logpi,drift,5.0,0,10
hicks_law,logpi,drift,5.0,20,10
hicks_law,logpi,gaussian,0.05,0,10
hicks_law,logpi,gaussian,0.05,20,10
hicks_law,logpi,gaussian,0.25,0,10
hicks_law,logpi,gaussian,0.25,20,10
hicks_law,logpi,gaussian,1.0,0,10
hicks_law,logpi,gaussian,1.0,20,10
hicks_law,logpi,gaussian,5.0,0,10
hicks_law,logpi,gaussian,5.0,20,10
hicks_law,pi,ar1,0.05,0,10
hicks_law,pi,ar1,0.05,20,10
hicks_law,pi,ar1,0.25,0,10
hicks_law,pi,ar1,0.25,20,10
hicks_law,pi,ar1,1.0,0,10
hicks_law,pi,ar1,1.0,20,10
hicks_law,pi,ar1,5.0,0,10
hicks_law,pi,ar1,5.0,20,10
hicks_law,pi,bias,0.05,0,10
hicks_law,pi,bias,0.05,20,10
hicks_law,pi,bias,0.25,0,10
hicks_law,pi,bias,0.25,20,10
hicks_law,pi,bias,1.0,0,10
hicks_law,pi,bias,1.0,20,10
hicks_law,pi,bias,5.0,0,10
hicks_law,pi,bias,5.0,20,10
hicks_law,pi,drift,0.05,0,10
hicks_law,pi,drift,0.05,20,10
hicks_law,pi,drift,0.25,0,10
hicks_law,pi,drift,0.25,20,10
hicks_law,pi,drift,1.0,0,10
hicks_law,pi,drift,1.0,20,10
hicks_law,pi,drift,5.0,0,10
hicks_law,pi,drift,5.0,20,10
hicks_law,pi,gaussian,0.05,0,10
hicks_law,pi,gaussian,0.05,20,10
hicks_law,pi,gaussian,0.25,0,10
hicks_law,pi,gaussian,0.25,20,10
hicks_law,pi,gaussian,1.0,0,10
hicks_law,pi,gaussian,1.0,20,10
hicks_law,pi,gaussian,5.0,0,10
hicks_law,pi,gaussian,5.0,20,10
hicks_law,qei,ar1,0.05,0,10
hicks_law,qei,ar1,0.05,20,10
hicks_law,qei,ar1,0.25,0,10
hicks_law,qei,ar1,0.25,20,10
hicks_law,qei,ar1,1.0,0,10
hicks_law,qei,ar1,1.0,20,10
hicks_law,qei,ar1,5.0,0,10
hicks_law,qei,ar1,5.0,20,10
hicks_law,qei,bias,0.05,0,10
hicks_law,qei,bias,0.05,20,10
hicks_law,qei,bias,0.25,0,10
hicks_law,qei,bias,0.25,20,10
hicks_law,qei,bias,1.0,0,10
hicks_law,qei,bias,1.0,20,10
hicks_law,qei,bias,5.0,0,10
hicks_law,qei,bias,5.0,20,10
hicks_law,qei,drift,0.05,0,10
hicks_law,qei,drift,0.05,20,10
hicks_law,qei,drift,0.25,0,10
hicks_law,qei,drift,0.25,20,10
hicks_law,qei,drift,1.0,0,10
hicks_law,qei,drift,1.0,20,10
hicks_law,qei,drift,5.0,0,10
hicks_law,qei,drift,5.0,20,10
hicks_law,qei,gaussian,0.05,0,10
hicks_law,qei,gaussian,0.05,20,10
hicks_law,qei,gaussian,0.25,0,10
hicks_law,qei,gaussian,0.25,20,10
hicks_law,qei,gaussian,1.0,0,10
hicks_law,qei,gaussian,1.0,20,10
hicks_law,qei,gaussian,5.0,0,10
hicks_law,qei,gaussian,5.0,20,10
hicks_law,qnei,ar1,0.05,0,10
hicks_law,qnei,ar1,0.05,20,10
hicks_law,qnei,ar1,0.25,0,10
hicks_law,qnei,ar1,0.25,20,10
hicks_law,qnei,ar1,1.0,0,10
hicks_law,qnei,ar1,1.0,20,10
hicks_law,qnei,ar1,5.0,0,10
hicks_law,qnei,ar1,5.0,20,10
hicks_law,qnei,bias,0.05,0,10
hicks_law,qnei,bias,0.05,20,10
hicks_law,qnei,bias,0.25,0,10
hicks_law,qnei,bias,0.25,20,10
hicks_law,qnei,bias,1.0,0,10
hicks_law,qnei,bias,1.0,20,10
hicks_law,qnei,bias,5.0,0,10
hicks_law,qnei,bias,5.0,20,10
hicks_law,qnei,drift,0.05,0,10
hicks_law,qnei,drift,0.05,20,10
hicks_law,qnei,drift,0.25,0,10
hicks_law,qnei,drift,0.25,20,10
hicks_law,qnei,drift,1.0,0,10
hicks_law,qnei,drift,1.0,20,10
hicks_law,qnei,drift,5.0,0,10
hicks_law,qnei,drift,5.0,20,10
hicks_law,qnei,gaussian,0.05,0,10
hicks_law,qnei,gaussian,0.05,20,10
hicks_law,qnei,gaussian,0.25,0,10
hicks_law,qnei,gaussian,0.25,20,10
hicks_law,qnei,gaussian,1.0,0,10
hicks_law,qnei,gaussian,1.0,20,10
hicks_law,qnei,gaussian,5.0,0,10
hicks_law,qnei,gaussian,5.0,20,10
hicks_law,qpi,ar1,0.05,0,10
hicks_law,qpi,ar1,0.05,20,10
hicks_law,qpi,ar1,0.25,0,10
hicks_law,qpi,ar1,0.25,20,10
hicks_law,qpi,ar1,1.0,0,10
hicks_law,qpi,ar1,1.0,20,10
hicks_law,qpi,ar1,5.0,0,10
hicks_law,qpi,ar1,5.0,20,10
hicks_law,qpi,bias,0.05,0,10
hicks_law,qpi,bias,0.05,20,10
hicks_law,qpi,bias,0.25,0,10
hicks_law,qpi,bias,0.25,20,10
hicks_law,qpi,bias,1.0,0,10
hicks_law,qpi,bias,1.0,20,10
hicks_law,qpi,bias,5.0,0,10
hicks_law,qpi,bias,5.0,20,10
hicks_law,qpi,drift,0.05,0,10
hicks_law,qpi,drift,0.05,20,10
hicks_law,qpi,drift,0.25,0,10
hicks_law,qpi,drift,0.25,20,10
hicks_law,qpi,drift,1.0,0,10
hicks_law,qpi,drift,1.0,20,10
hicks_law,qpi,drift,5.0,0,10
hicks_law,qpi,drift,5.0,20,10
hicks_law,qpi,gaussian,0.05,0,10
hicks_law,qpi,gaussian,0.05,20,10
hicks_law,qpi,gaussian,0.25,0,10
hicks_law,qpi,gaussian,0.25,20,10
hicks_law,qpi,gaussian,1.0,0,10
hicks_law,qpi,gaussian,1.0,20,10
hicks_law,qpi,gaussian,5.0,0,10
hicks_law,qpi,gaussian,5.0,20,10
hicks_law,qucb,ar1,0.05,0,10
hicks_law,qucb,ar1,0.05,20,10
hicks_law,qucb,ar1,0.25,0,10
hicks_law,qucb,ar1,0.25,20,10
hicks_law,qucb,ar1,1.0,0,10
hicks_law,qucb,ar1,1.0,20,10
hicks_law,qucb,ar1,5.0,0,10
hicks_law,qucb,ar1,5.0,20,10
hicks_law,qucb,bias,0.05,0,10
hicks_law,qucb,bias,0.05,20,10
hicks_law,qucb,bias,0.25,0,10
hicks_law,qucb,bias,0.25,20,10
hicks_law,qucb,bias,1.0,0,10
hicks_law,qucb,bias,1.0,20,10
hicks_law,qucb,bias,5.0,0,10
hicks_law,qucb,bias,5.0,20,10
hicks_law,qucb,drift,0.05,0,10
hicks_law,qucb,drift,0.05,20,10
hicks_law,qucb,drift,0.25,0,10
hicks_law,qucb,drift,0.25,20,10
hicks_law,qucb,drift,1.0,0,10
hicks_law,qucb,drift,1.0,20,10
hicks_law,qucb,drift,5.0,0,10
hicks_law,qucb,drift,5.0,20,10
hicks_law,qucb,gaussian,0.05,0,10
hicks_law,qucb,gaussian,0.05,20,10
hicks_law,qucb,gaussian,0.25,0,10
hicks_law,qucb,gaussian,0.25,20,10
hicks_law,qucb,gaussian,1.0,0,10
hicks_law,qucb,gaussian,1.0,20,10
hicks_law,qucb,gaussian,5.0,0,10
hicks_law,qucb,gaussian,5.0,20,10
hicks_law,random,ar1,0.05,0,10
hicks_law,random,ar1,0.05,20,10
hicks_law,random,ar1,0.25,0,10
hicks_law,random,ar1,0.25,20,10
hicks_law,random,ar1,1.0,0,10
hicks_law,random,ar1,1.0,20,10
hicks_law,random,ar1,5.0,0,10
hicks_law,random,ar1,5.0,20,10
hicks_law,random,bias,0.05,0,10
hicks_law,random,bias,0.05,20,10
hicks_law,random,bias,0.25,0,10
hicks_law,random,bias,0.25,20,10
hicks_law,random,bias,1.0,0,10
hicks_law,random,bias,1.0,20,10
hicks_law,random,bias,5.0,0,10
hicks_law,random,bias,5.0,20,10
hicks_law,random,drift,0.05,0,10
hicks_law,random,drift,0.05,20,10
hicks_law,random,drift,0.25,0,10
hicks_law,random,drift,0.25,20,10
hicks_law,random,drift,1.0,0,10
hicks_law,random,drift,1.0,20,10
hicks_law,random,drift,5.0,0,10
hicks_law,random,drift,5.0,20,10
hicks_law,random,gaussian,0.05,0,10
hicks_law,random,gaussian,0.05,20,10
hicks_law,random,gaussian,0.25,0,10
hicks_law,random,gaussian,0.25,20,10
hicks_law,random,gaussian,1.0,0,10
hicks_law,random,gaussian,1.0,20,10
hicks_law,random,gaussian,5.0,0,10
hicks_law,random,gaussian,5.0,20,10
hicks_law,sobol,ar1,0.05,0,10
hicks_law,sobol,ar1,0.05,20,10
hicks_law,sobol,ar1,0.25,0,10
hicks_law,sobol,ar1,0.25,20,10
hicks_law,sobol,ar1,1.0,0,10
hicks_law,sobol,ar1,1.0,20,10
hicks_law,sobol,ar1,5.0,0,10
hicks_law,sobol,ar1,5.0,20,10
hicks_law,sobol,bias,0.05,0,10
hicks_law,sobol,bias,0.05,20,10
hicks_law,sobol,bias,0.25,0,10
hicks_law,sobol,bias,0.25,20,10
hicks_law,sobol,bias,1.0,0,10
hicks_law,sobol,bias,1.0,20,10
hicks_law,sobol,bias,5.0,0,10
hicks_law,sobol,bias,5.0,20,10
hicks_law,sobol,drift,0.05,0,10
hicks_law,sobol,drift,0.05,20,10
hicks_law,sobol,drift,0.25,0,10
hicks_law,sobol,drift,0.25,20,10
hicks_law,sobol,drift,1.0,0,10
hicks_law,sobol,drift,1.0,20,10
hicks_law,sobol,drift,5.0,0,10
hicks_law,sobol,drift,5.0,20,10
hicks_law,sobol,gaussian,0.05,0,10
hicks_law,sobol,gaussian,0.05,20,10
hicks_law,sobol,gaussian,0.25,0,10
hicks_law,sobol,gaussian,0.25,20,10
hicks_law,sobol,gaussian,1.0,0,10
hicks_law,sobol,gaussian,1.0,20,10
hicks_law,sobol,gaussian,5.0,0,10
hicks_law,sobol,gaussian,5.0,20,10
hicks_law,ucb,ar1,0.05,0,10
hicks_law,ucb,ar1,0.05,20,10
hicks_law,ucb,ar1,0.25,0,10
hicks_law,ucb,ar1,0.25,20,10
hicks_law,ucb,ar1,1.0,0,10
hicks_law,ucb,ar1,1.0,20,10
hicks_law,ucb,ar1,5.0,0,10
hicks_law,ucb,ar1,5.0,20,10
hicks_law,ucb,bias,0.05,0,10
hicks_law,ucb,bias,0.05,20,10
hicks_law,ucb,bias,0.25,0,10
hicks_law,ucb,bias,0.25,20,10
hicks_law,ucb,bias,1.0,0,10
hicks_law,ucb,bias,1.0,20,10
hicks_law,ucb,bias,5.0,0,10
hicks_law,ucb,bias,5.0,20,10
hicks_law,ucb,drift,0.05,0,10
hicks_law,ucb,drift,0.05,20,10
hicks_law,ucb,drift,0.25,0,10
hicks_law,ucb,drift,0.25,20,10
hicks_law,ucb,drift,1.0,0,10
hicks_law,ucb,drift,1.0,20,10
hicks_law,ucb,drift,5.0,0,10
hicks_law,ucb,drift,5.0,20,10
hicks_law,ucb,gaussian,0.05,0,10
hicks_law,ucb,gaussian,0.05,20,10
hicks_law,ucb,gaussian,0.25,0,10
hicks_law,ucb,gaussian,0.25,20,10
hicks_law,ucb,gaussian,1.0,0,10
hicks_law,ucb,gaussian,1.0,20,10
hicks_law,ucb,gaussian,5.0,0,10
hicks_law,ucb,gaussian,5.0,20,10
levy_10,ei,ar1,0.05,0,10
levy_10,ei,ar1,0.05,20,10
levy_10,ei,ar1,0.25,0,10
levy_10,ei,ar1,0.25,20,10
levy_10,ei,ar1,1.0,0,10
levy_10,ei,ar1,1.0,20,10
levy_10,ei,ar1,5.0,0,10
levy_10,ei,ar1,5.0,20,10
levy_10,ei,bias,0.05,0,10
levy_10,ei,bias,0.05,20,10
levy_10,ei,bias,0.25,0,10
levy_10,ei,bias,0.25,20,10
levy_10,ei,bias,1.0,0,10
levy_10,ei,bias,1.0,20,10
levy_10,ei,bias,5.0,0,10
levy_10,ei,bias,5.0,20,10
levy_10,ei,drift,0.05,0,10
levy_10,ei,drift,0.05,20,10
levy_10,ei,drift,0.25,0,10
levy_10,ei,drift,0.25,20,10
levy_10,ei,drift,1.0,0,10
levy_10,ei,drift,1.0,20,10
levy_10,ei,drift,5.0,0,10
levy_10,ei,drift,5.0,20,10
levy_10,ei,gaussian,0.05,0,10
levy_10,ei,gaussian,0.05,20,10
levy_10,ei,gaussian,0.25,0,10
levy_10,ei,gaussian,0.25,20,10
levy_10,ei,gaussian,1.0,0,10
levy_10,ei,gaussian,1.0,20,10
levy_10,ei,gaussian,5.0,0,10
levy_10,ei,gaussian,5.0,20,10
levy_10,greedy,ar1,0.05,0,10
levy_10,greedy,ar1,0.05,20,10
levy_10,greedy,ar1,0.25,0,10
levy_10,greedy,ar1,0.25,20,10
levy_10,greedy,ar1,1.0,0,10
levy_10,greedy,ar1,1.0,20,10
levy_10,greedy,ar1,5.0,0,10
levy_10,greedy,ar1,5.0,20,10
levy_10,greedy,bias,0.05,0,10
levy_10,greedy,bias,0.05,20,10
levy_10,greedy,bias,0.25,0,10
levy_10,greedy,bias,0.25,20,10
levy_10,greedy,bias,1.0,0,10
levy_10,greedy,bias,1.0,20,10
levy_10,greedy,bias,5.0,0,10
levy_10,greedy,bias,5.0,20,10
levy_10,greedy,drift,0.05,0,10
levy_10,greedy,drift,0.05,20,10
levy_10,greedy,drift,0.25,0,10
levy_10,greedy,drift,0.25,20,10
levy_10,greedy,drift,1.0,0,10
levy_10,greedy,drift,1.0,20,10
levy_10,greedy,drift,5.0,0,10
levy_10,greedy,drift,5.0,20,10
levy_10,greedy,gaussian,0.05,0,10
levy_10,greedy,gaussian,0.05,20,10
levy_10,greedy,gaussian,0.25,0,10
levy_10,greedy,gaussian,0.25,20,10
levy_10,greedy,gaussian,1.0,0,10
levy_10,greedy,gaussian,1.0,20,10
levy_10,greedy,gaussian,5.0,0,10
levy_10,greedy,gaussian,5.0,20,10
levy_10,logei,ar1,0.05,0,10
levy_10,logei,ar1,0.05,20,10
levy_10,logei,ar1,0.25,0,10
levy_10,logei,ar1,0.25,20,10
levy_10,logei,ar1,1.0,0,10
levy_10,logei,ar1,1.0,20,10
levy_10,logei,ar1,5.0,0,10
levy_10,logei,ar1,5.0,20,10
levy_10,logei,bias,0.05,0,10
levy_10,logei,bias,0.05,20,10
levy_10,logei,bias,0.25,0,10
levy_10,logei,bias,0.25,20,10
levy_10,logei,bias,1.0,0,10
levy_10,logei,bias,1.0,20,10
levy_10,logei,bias,5.0,0,10
levy_10,logei,bias,5.0,20,10
levy_10,logei,drift,0.05,0,10
levy_10,logei,drift,0.05,20,10
levy_10,logei,drift,0.25,0,10
levy_10,logei,drift,0.25,20,10
levy_10,logei,drift,1.0,0,10
levy_10,logei,drift,1.0,20,10
levy_10,logei,drift,5.0,0,10
levy_10,logei,drift,5.0,20,10
levy_10,logei,gaussian,0.05,0,10
levy_10,logei,gaussian,0.05,20,10
levy_10,logei,gaussian,0.25,0,10
levy_10,logei,gaussian,0.25,20,10
levy_10,logei,gaussian,1.0,0,10
levy_10,logei,gaussian,1.0,20,10
levy_10,logei,gaussian,5.0,0,10
levy_10,logei,gaussian,5.0,20,10
levy_10,logpi,ar1,0.05,0,10
levy_10,logpi,ar1,0.05,20,10
levy_10,logpi,ar1,0.25,0,10
levy_10,logpi,ar1,0.25,20,10
levy_10,logpi,ar1,1.0,0,10
levy_10,logpi,ar1,1.0,20,10
levy_10,logpi,ar1,5.0,0,10
levy_10,logpi,ar1,5.0,20,10
levy_10,logpi,bias,0.05,0,10
levy_10,logpi,bias,0.05,20,10
levy_10,logpi,bias,0.25,0,10
levy_10,logpi,bias,0.25,20,10
levy_10,logpi,bias,1.0,0,10
levy_10,logpi,bias,1.0,20,10
levy_10,logpi,bias,5.0,0,10
levy_10,logpi,bias,5.0,20,10
levy_10,logpi,drift,0.05,0,10
levy_10,logpi,drift,0.05,20,10
levy_10,logpi,drift,0.25,0,10
levy_10,logpi,drift,0.25,20,10
levy_10,logpi,drift,1.0,0,10
levy_10,logpi,drift,1.0,20,10
levy_10,logpi,drift,5.0,0,10
levy_10,logpi,drift,5.0,20,10
levy_10,logpi,gaussian,0.05,0,10
levy_10,logpi,gaussian,0.05,20,10
levy_10,logpi,gaussian,0.25,0,10
levy_10,logpi,gaussian,0.25,20,10
levy_10,logpi,gaussian,1.0,0,10
levy_10,logpi,gaussian,1.0,20,10
levy_10,logpi,gaussian,5.0,0,10
levy_10,logpi,gaussian,5.0,20,10
levy_10,pi,ar1,0.05,0,10
levy_10,pi,ar1,0.05,20,10
levy_10,pi,ar1,0.25,0,10
levy_10,pi,ar1,0.25,20,10
levy_10,pi,ar1,1.0,0,10
levy_10,pi,ar1,1.0,20,10
levy_10,pi,ar1,5.0,0,10
levy_10,pi,ar1,5.0,20,10
levy_10,pi,bias,0.05,0,10
levy_10,pi,bias,0.05,20,10
levy_10,pi,bias,0.25,0,10
levy_10,pi,bias,0.25,20,10
levy_10,pi,bias,1.0,0,10
levy_10,pi,bias,1.0,20,10
levy_10,pi,bias,5.0,0,10
levy_10,pi,bias,5.0,20,10
levy_10,pi,drift,0.05,0,10
levy_10,pi,drift,0.05,20,10
levy_10,pi,drift,0.25,0,10
levy_10,pi,drift,0.25,20,10
levy_10,pi,drift,1.0,0,10
levy_10,pi,drift,1.0,20,10
levy_10,pi,drift,5.0,0,10
levy_10,pi,drift,5.0,20,10
levy_10,pi,gaussian,0.05,0,10
levy_10,pi,gaussian,0.05,20,10
levy_10,pi,gaussian,0.25,0,10
levy_10,pi,gaussian,0.25,20,10
levy_10,pi,gaussian,1.0,0,10
levy_10,pi,gaussian,1.0,20,10
levy_10,pi,gaussian,5.0,0,10
levy_10,pi,gaussian,5.0,20,10
levy_10,qei,ar1,0.05,0,10
levy_10,qei,ar1,0.05,20,10
levy_10,qei,ar1,0.25,0,10
levy_10,qei,ar1,0.25,20,10
levy_10,qei,ar1,1.0,0,10
levy_10,qei,ar1,1.0,20,10
levy_10,qei,ar1,5.0,0,10
levy_10,qei,ar1,5.0,20,10
levy_10,qei,bias,0.05,0,10
levy_10,qei,bias,0.05,20,10
levy_10,qei,bias,0.25,0,10
levy_10,qei,bias,0.25,20,10
levy_10,qei,bias,1.0,0,10
levy_10,qei,bias,1.0,20,10
levy_10,qei,bias,5.0,0,10
levy_10,qei,bias,5.0,20,10
levy_10,qei,drift,0.05,0,10
levy_10,qei,drift,0.05,20,10
levy_10,qei,drift,0.25,0,10
levy_10,qei,drift,0.25,20,10
levy_10,qei,drift,1.0,0,10
levy_10,qei,drift,1.0,20,10
levy_10,qei,drift,5.0,0,10
levy_10,qei,drift,5.0,20,10
levy_10,qei,gaussian,0.05,0,10
levy_10,qei,gaussian,0.05,20,10
levy_10,qei,gaussian,0.25,0,10
levy_10,qei,gaussian,0.25,20,10
levy_10,qei,gaussian,1.0,0,10
levy_10,qei,gaussian,1.0,20,10
levy_10,qei,gaussian,5.0,0,10
levy_10,qei,gaussian,5.0,20,10
levy_10,qnei,ar1,0.05,0,10
levy_10,qnei,ar1,0.05,20,10
levy_10,qnei,ar1,0.25,0,10
levy_10,qnei,ar1,0.25,20,10
levy_10,qnei,ar1,1.0,0,10
levy_10,qnei,ar1,1.0,20,10
levy_10,qnei,ar1,5.0,0,10
levy_10,qnei,ar1,5.0,20,10
levy_10,qnei,bias,0.05,0,10
levy_10,qnei,bias,0.05,20,10
levy_10,qnei,bias,0.25,0,10
levy_10,qnei,bias,0.25,20,10
levy_10,qnei,bias,1.0,0,10
levy_10,qnei,bias,1.0,20,10
levy_10,qnei,bias,5.0,0,10
levy_10,qnei,bias,5.0,20,10
levy_10,qnei,drift,0.05,0,10
levy_10,qnei,drift,0.05,20,10
levy_10,qnei,drift,0.25,0,10
levy_10,qnei,drift,0.25,20,10
levy_10,qnei,drift,1.0,0,10
levy_10,qnei,drift,1.0,20,10
levy_10,qnei,drift,5.0,0,10
levy_10,qnei,drift,5.0,20,10
levy_10,qnei,gaussian,0.05,0,10
