dataset,dim,seed,k,sigma_e,frag_k,frag_exact,gp_mean_rank_corr,gp_mean_max,exact_max,fit_warnings,fit_seconds
powell,4,7,50,2.0,0.42472681451868094,0.27398167633150594,0.8708893625543601,0.7947753007924541,0.7622031170735195,0,0.19107390000135638
powell,4,7,50,5.0,0.6124616612385965,0.4115761325777831,0.8708893625543601,0.7947753007924541,0.7622031170735195,0,0.19107390000135638
powell,4,8,10,0.05,0.027069879300419607,0.02133903767300327,0.2655220016021973,0.8579490318221986,0.7622031170735195,0,0.25532109997584485
powell,4,8,10,0.25,0.15884825643856423,0.07639541660612512,0.2655220016021973,0.8579490318221986,0.7622031170735195,0,0.25532109997584485
powell,4,8,10,0.5,0.27191541693527926,0.12023869261121149,0.2655220016021973,0.8579490318221986,0.7622031170735195,0,0.25532109997584485
powell,4,8,10,1.0,0.417498187192308,0.1846919469087455,0.2655220016021973,0.8579490318221986,0.7622031170735195,0,0.25532109997584485
powell,4,8,10,2.0,0.5558924466225066,0.27398167633150594,0.2655220016021973,0.8579490318221986,0.7622031170735195,0,0.25532109997584485
powell,4,8,10,5.0,0.694853606906827,0.4115761325777831,0.2655220016021973,0.8579490318221986,0.7622031170735195,0,0.25532109997584485
powell,4,8,20,0.05,0.015293008013183344,0.02133903767300327,0.663072213321126,1.2366789646967287,0.7622031170735195,0,0.20782969999709167
powell,4,8,20,0.25,0.17876274342395498,0.07639541660612512,0.663072213321126,1.2366789646967287,0.7622031170735195,0,0.20782969999709167
powell,4,8,20,0.5,0.3337160392077935,0.12023869261121149,0.663072213321126,1.2366789646967287,0.7622031170735195,0,0.20782969999709167
powell,4,8,20,1.0,0.5009494931826043,0.1846919469087455,0.663072213321126,1.2366789646967287,0.7622031170735195,0,0.20782969999709167
powell,4,8,20,2.0,0.6778540921048336,0.27398167633150594,0.663072213321126,1.2366789646967287,0.7622031170735195,0,0.20782969999709167
powell,4,8,20,5.0,0.8808930919795804,0.4115761325777831,0.663072213321126,1.2366789646967287,0.7622031170735195,0,0.20782969999709167
powell,4,8,50,0.05,0.022563760251247452,0.02133903767300327,0.8697349221789882,0.783227755730368,0.7622031170735195,0,0.27682140000979416
powell,4,8,50,0.25,0.12210237782589717,0.07639541660612512,0.8697349221789882,0.783227755730368,0.7622031170735195,0,0.27682140000979416
powell,4,8,50,0.5,0.19163198919254568,0.12023869261121149,0.8697349221789882,0.783227755730368,0.7622031170735195,0,0.27682140000979416
powell,4,8,50,1.0,0.2872857017309325,0.1846919469087455,0.8697349221789882,0.783227755730368,0.7622031170735195,0,0.27682140000979416
powell,4,8,50,2.0,0.39658024909155815,0.27398167633150594,0.8697349221789882,0.783227755730368,0.7622031170735195,0,0.27682140000979416
powell,4,8,50,5.0,0.5321540884136466,0.4115761325777831,0.8697349221789882,0.783227755730368,0.7622031170735195,0,0.27682140000979416
powell,4,9,10,0.05,0.00758996836774332,0.02133903767300327,0.5241187914854657,0.8984725453808218,0.7622031170735195,0,0.21831499997642823
powell,4,9,10,0.25,0.16813698919213294,0.07639541660612512,0.5241187914854657,0.8984725453808218,0.7622031170735195,0,0.21831499997642823
powell,4,9,10,0.5,0.2926849346337811,0.12023869261121149,0.5241187914854657,0.8984725453808218,0.7622031170735195,0,0.21831499997642823
powell,4,9,10,1.0,0.42407618045728585,0.1846919469087455,0.5241187914854657,0.8984725453808218,0.7622031170735195,0,0.21831499997642823
powell,4,9,10,2.0,0.5230367615492655,0.27398167633150594,0.5241187914854657,0.8984725453808218,0.7622031170735195,0,0.21831499997642823
powell,4,9,10,5.0,0.6139192718841905,0.4115761325777831,0.5241187914854657,0.8984725453808218,0.7622031170735195,0,0.21831499997642823
powell,4,9,20,0.05,0.018645201030721537,0.02133903767300327,0.5104672121766993,0.7457685466172104,0.7622031170735195,0,0.18333030000212602
powell,4,9,20,0.25,0.10860214465273864,0.07639541660612512,0.5104672121766993,0.7457685466172104,0.7622031170735195,0,0.18333030000212602
powell,4,9,20,0.5,0.17176993515472078,0.12023869261121149,0.5104672121766993,0.7457685466172104,0.7622031170735195,0,0.18333030000212602
powell,4,9,20,1.0,0.24026333896876134,0.1846919469087455,0.5104672121766993,0.7457685466172104,0.7622031170735195,0,0.18333030000212602
powell,4,9,20,2.0,0.32166890109397206,0.27398167633150594,0.5104672121766993,0.7457685466172104,0.7622031170735195,0,0.18333030000212602
powell,4,9,20,5.0,0.403563961733722,0.4115761325777831,0.5104672121766993,0.7457685466172104,0.7622031170735195,0,0.18333030000212602
powell,4,9,50,0.05,0.024577309711540915,0.02133903767300327,0.7204079880979628,0.7657876466101383,0.7622031170735195,0,0.253879700001562
powell,4,9,50,0.25,0.11395252224093298,0.07639541660612512,0.7204079880979628,0.7657876466101383,0.7622031170735195,0,0.253879700001562
powell,4,9,50,0.5,0.17889836424411734,0.12023869261121149,0.7204079880979628,0.7657876466101383,0.7622031170735195,0,0.253879700001562
powell,4,9,50,1.0,0.2719066817691988,0.1846919469087455,0.7204079880979628,0.7657876466101383,0.7622031170735195,0,0.253879700001562
powell,4,9,50,2.0,0.37024254295054887,0.27398167633150594,0.7204079880979628,0.7657876466101383,0.7622031170735195,0,0.253879700001562
powell,4,9,50,5.0,0.4570319185002779,0.4115761325777831,0.7204079880979628,0.7657876466101383,0.7622031170735195,0,0.253879700001562
powell,4,10,10,0.05,0.01708534578105464,0.02133903767300327,0.3340388246738384,0.6209465848559816,0.7622031170735195,0,0.2616502000018954
powell,4,10,10,0.25,0.10077288726117345,0.07639541660612512,0.3340388246738384,0.6209465848559816,0.7622031170735195,0,0.2616502000018954
powell,4,10,10,0.5,0.2122574638825791,0.12023869261121149,0.3340388246738384,0.6209465848559816,0.7622031170735195,0,0.2616502000018954
powell,4,10,10,1.0,0.4320859512708745,0.1846919469087455,0.3340388246738384,0.6209465848559816,0.7622031170735195,0,0.2616502000018954
powell,4,10,10,2.0,0.8183291835676164,0.27398167633150594,0.3340388246738384,0.6209465848559816,0.7622031170735195,0,0.2616502000018954
powell,4,10,10,5.0,1.349740292748104,0.4115761325777831,0.3340388246738384,0.6209465848559816,0.7622031170735195,0,0.2616502000018954
powell,4,10,20,0.05,0.025366642543879152,0.02133903767300327,0.576052872510872,0.7168637454921665,0.7622031170735195,0,0.1964874000113923
powell,4,10,20,0.25,0.09738921513579347,0.07639541660612512,0.576052872510872,0.7168637454921665,0.7622031170735195,0,0.1964874000113923
powell,4,10,20,0.5,0.21639158486751636,0.12023869261121149,0.576052872510872,0.7168637454921665,0.7622031170735195,0,0.1964874000113923
powell,4,10,20,1.0,0.44630288850884825,0.1846919469087455,0.576052872510872,0.7168637454921665,0.7622031170735195,0,0.1964874000113923
powell,4,10,20,2.0,0.8166069441650073,0.27398167633150594,0.576052872510872,0.7168637454921665,0.7622031170735195,0,0.1964874000113923
powell,4,10,20,5.0,1.1948275740911194,0.4115761325777831,0.576052872510872,0.7168637454921665,0.7622031170735195,0,0.1964874000113923
powell,4,10,50,0.05,0.018793705898364522,0.02133903767300327,0.7894655527580681,0.7256951909357635,0.7622031170735195,0,0.2420216000173241
powell,4,10,50,0.25,0.11570433352422577,0.07639541660612512,0.7894655527580681,0.7256951909357635,0.7622031170735195,0,0.2420216000173241
powell,4,10,50,0.5,0.18727630956113148,0.12023869261121149,0.7894655527580681,0.7256951909357635,0.7622031170735195,0,0.2420216000173241
powell,4,10,50,1.0,0.3185337495654625,0.1846919469087455,0.7894655527580681,0.7256951909357635,0.7622031170735195,0,0.2420216000173241
powell,4,10,50,2.0,0.4886492068987168,0.27398167633150594,0.7894655527580681,0.7256951909357635,0.7622031170735195,0,0.2420216000173241
powell,4,10,50,5.0,0.7016257006790378,0.4115761325777831,0.7894655527580681,0.7256951909357635,0.7622031170735195,0,0.2420216000173241
powell,4,11,10,0.05,0.018602718439045155,0.02133903767300327,0.4414418345159074,0.7462156171284108,0.7622031170735195,0,0.15586830000393093
powell,4,11,10,0.25,0.15176312364670919,0.07639541660612512,0.4414418345159074,0.7462156171284108,0.7622031170735195,0,0.15586830000393093
powell,4,11,10,0.5,0.25692366160664515,0.12023869261121149,0.4414418345159074,0.7462156171284108,0.7622031170735195,0,0.15586830000393093
powell,4,11,10,1.0,0.36107216271859716,0.1846919469087455,0.4414418345159074,0.7462156171284108,0.7622031170735195,0,0.15586830000393093
powell,4,11,10,2.0,0.45166988388735735,0.27398167633150594,0.4414418345159074,0.7462156171284108,0.7622031170735195,0,0.15586830000393093
powell,4,11,10,5.0,0.5328409368780349,0.4115761325777831,0.4414418345159074,0.7462156171284108,0.7622031170735195,0,0.15586830000393093
powell,4,11,20,0.05,0.032964338320330154,0.02133903767300327,0.6797851338979171,0.778243087936038,0.7622031170735195,0,0.17217600002186373
powell,4,11,20,0.25,0.15222810389978894,0.07639541660612512,0.6797851338979171,0.778243087936038,0.7622031170735195,0,0.17217600002186373
powell,4,11,20,0.5,0.2493637210169371,0.12023869261121149,0.6797851338979171,0.778243087936038,0.7622031170735195,0,0.17217600002186373
powell,4,11,20,1.0,0.36350435355959165,0.1846919469087455,0.6797851338979171,0.778243087936038,0.7622031170735195,0,0.17217600002186373
powell,4,11,20,2.0,0.47182547898111726,0.27398167633150594,0.6797851338979171,0.778243087936038,0.7622031170735195,0,0.17217600002186373
powell,4,11,20,5.0,0.5652731239691133,0.4115761325777831,0.6797851338979171,0.778243087936038,0.7622031170735195,0,0.17217600002186373
powell,4,11,50,0.05,0.023627567639061816,0.02133903767300327,0.7380242904554817,0.7471174203319721,0.7622031170735195,0,0.20273550000274554
powell,4,11,50,0.25,0.1168936957286968,0.07639541660612512,0.7380242904554817,0.7471174203319721,0.7622031170735195,0,0.20273550000274554
powell,4,11,50,0.5,0.2013113038897962,0.12023869261121149,0.7380242904554817,0.7471174203319721,0.7622031170735195,0,0.20273550000274554
powell,4,11,50,1.0,0.3057915850134325,0.1846919469087455,0.7380242904554817,0.7471174203319721,0.7622031170735195,0,0.20273550000274554
powell,4,11,50,2.0,0.4147059948237551,0.27398167633150594,0.7380242904554817,0.7471174203319721,0.7622031170735195,0,0.20273550000274554
powell,4,11,50,5.0,0.5122539666663796,0.4115761325777831,0.7380242904554817,0.7471174203319721,0.7622031170735195,0,0.20273550000274554
powell,4,12,10,0.05,0.014124870140856744,0.02133903767300327,0.24475852597848477,1.0071815476690031,0.7622031170735195,0,0.26641290000407025
powell,4,12,10,0.25,0.17640936760038176,0.07639541660612512,0.24475852597848477,1.0071815476690031,0.7622031170735195,0,0.26641290000407025
powell,4,12,10,0.5,0.3552478630312151,0.12023869261121149,0.24475852597848477,1.0071815476690031,0.7622031170735195,0,0.26641290000407025
powell,4,12,10,1.0,0.5812569442212184,0.1846919469087455,0.24475852597848477,1.0071815476690031,0.7622031170735195,0,0.26641290000407025
powell,4,12,10,2.0,0.8172600989116393,0.27398167633150594,0.24475852597848477,1.0071815476690031,0.7622031170735195,0,0.26641290000407025
powell,4,12,10,5.0,1.1364955750790933,0.4115761325777831,0.24475852597848477,1.0071815476690031,0.7622031170735195,0,0.26641290000407025
powell,4,12,20,0.05,0.014060444419324624,0.02133903767300327,0.28403310254062714,0.7887246552953269,0.7622031170735195,0,0.27397139999084175
powell,4,12,20,0.25,0.11698499892046778,0.07639541660612512,0.28403310254062714,0.7887246552953269,0.7622031170735195,0,0.27397139999084175
powell,4,12,20,0.5,0.2450155050573239,0.12023869261121149,0.28403310254062714,0.7887246552953269,0.7622031170735195,0,0.27397139999084175
powell,4,12,20,1.0,0.4645748907632645,0.1846919469087455,0.28403310254062714,0.7887246552953269,0.7622031170735195,0,0.27397139999084175
powell,4,12,20,2.0,0.7037519403822478,0.27398167633150594,0.28403310254062714,0.7887246552953269,0.7622031170735195,0,0.27397139999084175
powell,4,12,20,5.0,1.065156018665578,0.4115761325777831,0.28403310254062714,0.7887246552953269,0.7622031170735195,0,0.27397139999084175
powell,4,12,50,0.05,0.022569877018868,0.02133903767300327,0.695743448157473,0.7682864305191286,0.7622031170735195,0,0.32426540000597015
powell,4,12,50,0.25,0.1219058531106748,0.07639541660612512,0.695743448157473,0.7682864305191286,0.7622031170735195,0,0.32426540000597015
powell,4,12,50,0.5,0.1956186133010185,0.12023869261121149,0.695743448157473,0.7682864305191286,0.7622031170735195,0,0.32426540000597015
powell,4,12,50,1.0,0.3300705366845711,0.1846919469087455,0.695743448157473,0.7682864305191286,0.7622031170735195,0,0.32426540000597015
powell,4,12,50,2.0,0.5010709656445528,0.27398167633150594,0.695743448157473,0.7682864305191286,0.7622031170735195,0,0.32426540000597015
powell,4,12,50,5.0,0.7424544101927948,0.4115761325777831,0.695743448157473,0.7682864305191286,0.7622031170735195,0,0.32426540000597015
powell,4,13,10,0.05,0.026693424577215314,0.02133903767300327,0.3204079880979629,0.699780852859198,0.7622031170735195,0,0.21451900000101887
powell,4,13,10,0.25,0.12847195007572837,0.07639541660612512,0.3204079880979629,0.699780852859198,0.7622031170735195,0,0.21451900000101887
powell,4,13,10,0.5,0.2930060432409805,0.12023869261121149,0.3204079880979629,0.699780852859198,0.7622031170735195,0,0.21451900000101887
powell,4,13,10,1.0,0.5035467887881897,0.1846919469087455,0.3204079880979629,0.699780852859198,0.7622031170735195,0,0.21451900000101887
powell,4,13,10,2.0,0.6041281649807188,0.27398167633150594,0.3204079880979629,0.699780852859198,0.7622031170735195,0,0.21451900000101887
powell,4,13,10,5.0,0.6613613444460864,0.4115761325777831,0.3204079880979629,0.699780852859198,0.7622031170735195,0,0.21451900000101887
powell,4,13,20,0.05,0.01702304129907892,0.02133903767300327,0.3742225051499198,0.6974444685722457,0.7622031170735195,0,0.24261939999996684
powell,4,13,20,0.25,0.12412777678609128,0.07639541660612512,0.3742225051499198,0.6974444685722457,0.7622031170735195,0,0.24261939999996684
powell,4,13,20,0.5,0.23863788916586764,0.12023869261121149,0.3742225051499198,0.6974444685722457,0.7622031170735195,0,0.24261939999996684
powell,4,13,20,1.0,0.3734855643354089,0.1846919469087455,0.3742225051499198,0.6974444685722457,0.7622031170735195,0,0.24261939999996684
powell,4,13,20,2.0,0.46109045295533024,0.27398167633150594,0.3742225051499198,0.6974444685722457,0.7622031170735195,0,0.24261939999996684
powell,4,13,20,5.0,0.5166257139972474,0.4115761325777831,0.3742225051499198,0.6974444685722457,0.7622031170735195,0,0.24261939999996684
powell,4,13,50,0.05,0.023615761814913254,0.02133903767300327,0.7686112382696267,0.7535727940282129,0.7622031170735195,0,0.3845120999903884
powell,4,13,50,0.25,0.11063972678763347,0.07639541660612512,0.7686112382696267,0.7535727940282129,0.7622031170735195,0,0.3845120999903884
powell,4,13,50,0.5,0.19818783210064067,0.12023869261121149,0.7686112382696267,0.7535727940282129,0.7622031170735195,0,0.3845120999903884
powell,4,13,50,1.0,0.3333289804901692,0.1846919469087455,0.7686112382696267,0.7535727940282129,0.7622031170735195,0,0.3845120999903884
powell,4,13,50,2.0,0.4594046682158213,0.27398167633150594,0.7686112382696267,0.7535727940282129,0.7622031170735195,0,0.3845120999903884
powell,4,13,50,5.0,0.5746055185036117,0.4115761325777831,0.7686112382696267,0.7535727940282129,0.7622031170735195,0,0.3845120999903884
powell,4,14,10,0.05,0.02522812779149482,0.02133903767300327,0.2840788796063172,0.7582705742004652,0.7622031170735195,0,0.31233779998729005
powell,4,14,10,0.25,0.1683840924892148,0.07639541660612512,0.2840788796063172,0.7582705742004652,0.7622031170735195,0,0.31233779998729005
powell,4,14,10,0.5,0.2656518119984998,0.12023869261121149,0.2840788796063172,0.7582705742004652,0.7622031170735195,0,0.31233779998729005
powell,4,14,10,1.0,0.3345393375765458,0.1846919469087455,0.2840788796063172,0.7582705742004652,0.7622031170735195,0,0.31233779998729005
powell,4,14,10,2.0,0.3729508092546037,0.27398167633150594,0.2840788796063172,0.7582705742004652,0.7622031170735195,0,0.31233779998729005
powell,4,14,10,5.0,0.38713796320170957,0.4115761325777831,0.2840788796063172,0.7582705742004652,0.7622031170735195,0,0.31233779998729005
powell,4,14,20,0.05,0.017320255757724713,0.02133903767300327,0.6121817063401236,0.7531985850217615,0.7622031170735195,0,0.2665936000121292
powell,4,14,20,0.25,0.15359213636834063,0.07639541660612512,0.6121817063401236,0.7531985850217615,0.7622031170735195,0,0.2665936000121292
powell,4,14,20,0.5,0.25517528771852094,0.12023869261121149,0.6121817063401236,0.7531985850217615,0.7622031170735195,0,0.2665936000121292
powell,4,14,20,1.0,0.32458261699584745,0.1846919469087455,0.6121817063401236,0.7531985850217615,0.7622031170735195,0,0.2665936000121292
powell,4,14,20,2.0,0.3643042840342605,0.27398167633150594,0.6121817063401236,0.7531985850217615,0.7622031170735195,0,0.2665936000121292
powell,4,14,20,5.0,0.3774237375750962,0.4115761325777831,0.6121817063401236,0.7531985850217615,0.7622031170735195,0,0.2665936000121292
powell,4,14,50,0.05,0.026031244405896572,0.02133903767300327,0.8699745365072098,0.7515749783495336,0.7622031170735195,0,0.2568473000137601
powell,4,14,50,0.25,0.1159849323948199,0.07639541660612512,0.8699745365072098,0.7515749783495336,0.7622031170735195,0,0.2568473000137601
powell,4,14,50,0.5,0.18306000819690882,0.12023869261121149,0.8699745365072098,0.7515749783495336,0.7622031170735195,0,0.2568473000137601
powell,4,14,50,1.0,0.25450897640396264,0.1846919469087455,0.8699745365072098,0.7515749783495336,0.7622031170735195,0,0.2568473000137601
powell,4,14,50,2.0,0.2982110162300525,0.27398167633150594,0.8699745365072098,0.7515749783495336,0.7622031170735195,0,0.2568473000137601
powell,4,14,50,5.0,0.31843873007210516,0.4115761325777831,0.8699745365072098,0.7515749783495336,0.7622031170735195,0,0.2568473000137601
powell,4,15,10,0.05,0.01653753181235057,0.02133903767300327,0.32955696383611804,0.6687087775736664,0.7622031170735195,0,0.32084900001063943
powell,4,15,10,0.25,0.09726066118398646,0.07639541660612512,0.32955696383611804,0.6687087775736664,0.7622031170735195,0,0.32084900001063943
powell,4,15,10,0.5,0.18284807968280578,0.12023869261121149,0.32955696383611804,0.6687087775736664,0.7622031170735195,0,0.32084900001063943
