landscape,group,acquisition,seed,condition,file,dim,n_train,opt_z,injected_sd,realized_noise_sd,gp_fit_ok,gp_n_warnings,gp_kernel,noise_sd_fit,noise_sd_ratio,noise_var_standardised,target_stdv,outputscale,ls_geomean,ls_min,ls_max,ls_median,n_ls_above_1,loo_lpd,loo_lpd_trivial,loo_lpd_gain,loo_lpd_oracle,loo_lpd_frac_achievable,loo_lpd_true_latent,loo_mean_z2,loo_cov95,loo_rmse_rating,loo_rmse_true,visited_rmse_pm,visited_rmse_obs,visited_shrink_ratio,visited_r2_pm,visited_spearman_pm,visited_spearman_obs,visited_true_sd,rank_best_visited_under_pm,rank_best_visited_under_obs,pm_bias_at_best_visited,pm_mean_bias,sobol_rmse,sobol_r2,sobol_spearman,sobol_cov95,sobol_mean_post_sd,sobol_true_sd,regret_pm,regret_best_observed,regret_best_visited,pm_gain_over_opt_z,idx_pm,idx_best_observed,idx_best_visited,log_final_simple_regret_true,log_final_inference_regret_true,check_posterior_mean_err,check_posterior_var_err,check_oracle_err
ackley,classical,logei,16,gaussian_1sd_onset0,ackley/bo_sensor_error_ackley_value_logei_seed16_jittered_exact_gaussian_jit0_std1.0.csv,4,50,20.102447153853433,1.0,1.0254794062811603,True,0,RBFKernel,1.2441815855056615,1.2441815855056615,0.06145909178648506,5.018693809674092,,0.2196716545602565,0.19094695421073551,0.28327633663405155,0.20756193317505073,0,-1.98099136660248,-3.0502323695403337,1.0692410029378536,-1.4447425395580533,0.6659905176413697,-2.3591478600634845,0.9011281103278932,0.98,1.5386952998221197,1.2061051454754834,0.9308261470990281,1.0254794062811603,0.9076985275351491,0.9641368415081873,0.970516206482593,0.9677310924369749,4.915235225657751,1,1,-1.7444790763217792,0.008224179370847748,0.9955187650634943,-1.0171229921432414,0.3183458743419546,1.0,4.482616744610825,0.7009439003338509,6.4740458429235375,6.4740458429235375,6.4740458429235375,0.0,44,44,44,6.4740458429235375,6.4740458429235375,9.025675030700453e-15,7.757852127003373e-16,0.0
ackley,classical,qnei,7,gaussian_1sd_onset0,ackley/bo_sensor_error_ackley_value_qnei_seed7_jittered_exact_gaussian_jit0_std1.0.csv,4,50,20.102447153853433,1.0,1.0505314499793605,True,0,RBFKernel,1.1921910413012746,1.1921910413012746,0.05512529547841403,5.077739173224796,,0.13288982757612544,0.10206182264930919,0.16700857264246835,0.13543598416946356,0,-2.1401449478093504,-3.061774339090915,0.9216293912815647,-1.4707466969025413,0.5792667373232514,-2.252603057454178,0.7302637255960474,0.96,1.4357141652493663,1.0545224419778707,0.8503883593712175,1.0505314499793605,0.8094839610826737,0.9739432746294622,0.9832893157262904,0.9728211284513805,5.26814098357509,1,1,-1.427211347450731,0.10819787412175938,1.3268862247511912,-2.5834458749191107,-0.19986767566948954,1.0,4.947199660065985,0.7009439003338509,4.316279451932763,4.316279451932763,4.316279451932763,0.0,42,42,42,4.316279451932763,4.316279451932763,6.646812448850174e-15,9.04250477738274e-16,0.0
ackley,classical,qnei,8,gaussian_1sd_onset0,ackley/bo_sensor_error_ackley_value_qnei_seed8_jittered_exact_gaussian_jit0_std1.0.csv,4,50,20.102447153853433,1.0,1.1362809329477412,True,0,RBFKernel,1.063393234928938,1.063393234928938,0.058026819600652264,4.4144795484367725,,0.1727484197657059,0.1413886892958502,0.21417414872100485,0.1744263626252218,0,-2.037990306388882,-2.9308397859399054,0.8928494795510233,-1.5645057124949675,0.6534635246999895,-2.3475710844830764,0.9076933326759778,0.98,1.6505608521562867,1.209544336466169,0.9685121222480622,1.1362809329477412,0.8523527009606215,0.9449090847142191,0.9748379351740697,0.9525570228091236,4.126340542270609,4,1,-2.8692391812934552,0.06177042020526138,0.7836835328675711,-0.25001412599841655,0.270139763103685,1.0,4.1094057378277515,0.7009439003338509,7.763637294199485,4.573127280330471,4.573127280330471,-0.1587125184038813,48,44,44,4.573127280330471,4.573127280330471,6.23709560970871e-15,8.830451502370974e-16,0.0
ackley,classical,qnei,9,gaussian_1sd_onset0,ackley/bo_sensor_error_ackley_value_qnei_seed9_jittered_exact_gaussian_jit0_std1.0.csv,4,50,20.102447153853433,1.0,0.9856278731642942,True,0,RBFKernel,1.0070992432870127,1.0070992432870127,0.07844134340120724,3.5958350241363664,,0.2387134665592536,0.20469750964596148,0.31135754009382255,0.2267572134477457,0,-2.136172064206531,-2.7618952123713503,0.6257231481648193,-1.4046696853838574,0.46103107827162576,-2.1114932604806564,0.7582285898972063,0.96,1.5804462833292006,1.2419292191939033,0.8763626985209609,0.9856278731642942,0.889141553705716,0.9378496891942575,0.8165666266506603,0.8142617046818728,3.51529868392303,1,1,-2.5822011090616765,0.043702855256179604,0.9471710399120323,-0.8259559661063463,0.5203707942320897,1.0,2.869058946206679,0.7009439003338509,6.9166293326055595,6.9166293326055595,6.9166293326055595,0.0,48,48,48,6.9166293326055595,6.9166293326055595,5.001790370860312e-15,8.929847714208526e-16,0.0
ackley,classical,qnei,10,gaussian_1sd_onset0,ackley/bo_sensor_error_ackley_value_qnei_seed10_jittered_exact_gaussian_jit0_std1.0.csv,4,50,20.102447153853433,1.0,0.8980596977768102,True,0,RBFKernel,0.6743517794364153,0.6743517794364153,0.6139795523502125,0.8606162733884587,,0.4735231187788575,0.10990725136012389,1.0490410073425407,0.6694096528270552,1,-1.2477170075511934,-1.295999761493694,0.04828275394250059,-1.3221941435901605,-1.843248440245272,-0.7970861403945634,1.1601119520207104,0.96,0.8146148802484849,0.41427952780723437,0.4720368435783458,0.8980596977768102,0.5256185582616564,-0.675263126311761,0.21450180072028813,0.11346938775510206,0.36469884080862225,5,15,-0.4355759323677101,0.05758096307206358,1.1781189920304895,-1.8249566814637461,-0.0860601682307164,0.71875,0.6379598067742651,0.7009439003338509,21.069501284105947,20.46331269856012,19.59573327697556,-0.03015496476157247,48,19,32,19.59573327697556,20.46331269856012,2.6445667725065965e-15,7.77587430535727e-16,0.0
ackley,classical,qnei,11,gaussian_1sd_onset0,ackley/bo_sensor_error_ackley_value_qnei_seed11_jittered_exact_gaussian_jit0_std1.0.csv,4,50,20.102447153853433,1.0,0.9000541059766805,True,0,RBFKernel,0.8287069201440745,0.8287069201440745,0.026373645656447724,5.102886185844589,,0.14177158647847327,0.11171603981887725,0.2760019200408905,0.11447471419208183,0,-1.9406688100501968,-3.0755391848425973,1.1348703747924005,-1.3239872300474136,0.6479227588342394,-2.227086834221845,0.721648817613636,0.94,1.3483730031875374,1.2232355865540112,0.9242982173026624,0.9000541059766805,1.0269362821245882,0.9642542018212316,0.9690756302521008,0.9687875150060024,4.888770115314607,3,2,-2.0500885339909516,-0.029366605847589374,0.913908053093953,-0.6999591553369064,-0.034030241474021505,1.0,4.897713759391764,0.7009439003338509,4.453335146881711,4.453335146881711,3.6730974449223055,0.0,47,47,37,3.6730974449223055,4.453335146881711,6.962165232404618e-15,1.3345129834242327e-15,0.0
ackley,classical,qnei,12,gaussian_1sd_onset0,ackley/bo_sensor_error_ackley_value_qnei_seed12_jittered_exact_gaussian_jit0_std1.0.csv,4,50,20.102447153853433,1.0,0.8143626530217062,True,0,RBFKernel,1.0196656147522603,1.0196656147522603,0.039396038276086336,5.1372594401557645,,0.15762966370718204,0.11936036308564776,0.3024821798433359,0.13114342330748907,0,-2.0500299397448094,-3.077679945759974,1.0276500060151648,-1.2505317985229487,0.562433871368972,-2.3497542932399793,0.7407856767114409,0.96,1.4555724053437102,1.1840545486260554,0.7653776732364201,0.8143626530217062,0.9398486907478794,0.9794264217103972,0.9824249699879951,0.9736854741896759,5.336062067524279,1,1,-2.2975835302130854,0.17517227506618796,1.0110015751483847,-1.0803535235234731,-0.1348520828564889,1.0,4.86213954614212,0.7009439003338509,3.4255939996354527,3.4255939996354527,3.4255939996354527,0.0,46,46,46,3.4255939996354527,3.4255939996354527,1.0719151458649731e-14,1.106376596780726e-15,0.0
ackley,classical,qnei,13,gaussian_1sd_onset0,ackley/bo_sensor_error_ackley_value_qnei_seed13_jittered_exact_gaussian_jit0_std1.0.csv,4,50,20.102447153853433,1.0,1.0341326050663013,True,0,RBFKernel,1.6419961735482609,1.6419961735482609,0.0763385591149552,5.9429237963213835,,0.22071549665841653,0.1767743870412202,0.301189238270156,0.2129054207481085,0,-2.4207341363083454,-3.2207711726695356,0.8000370363611902,-1.4536536556352804,0.4527356152882738,-3.303927317706975,0.6174533659695761,0.98,1.7049032093632963,1.4013539873861198,1.1793045982410648,1.0341326050663013,1.1403804429563036,0.9594169270742181,0.9341176470588234,0.9337334933973589,5.854010912595875,3,4,-2.649327036627337,-0.01190239811530389,1.0396944368640995,-1.2001126529914385,0.10631008239871823,1.0,4.913573234462481,0.7009439003338509,4.420641288678597,4.308303489557295,4.100968877206583,-0.005588264864547528,25,28,23,4.100968877206583,4.308303489557295,5.3802512374458494e-15,7.795816133469031e-16,0.0
ackley,classical,qnei,14,gaussian_1sd_onset0,ackley/bo_sensor_error_ackley_value_qnei_seed14_jittered_exact_gaussian_jit0_std1.0.csv,4,50,20.102447153853433,1.0,1.0763055213534598,True,0,RBFKernel,1.5037221160471625,1.5037221160471625,0.09274854843517136,4.937578649663531,,0.20086488312329998,0.12803511257212066,0.30228133364272664,0.20907459416867413,0,-2.239275296021175,-3.0382909377205993,0.7990156416994245,-1.4981553208526444,0.5187956391296994,-2.7755825053428493,0.7646910254876264,0.96,1.648471404527034,1.4986190430074111,1.0938647039259193,1.0763055213534598,1.0163143105968448,0.9503072733416132,0.9727250900360144,0.9628331332533012,4.90701285139784,2,1,-2.5680442977041764,0.08574803336240952,0.8445176008430715,-0.45161313357588706,0.057438773174639496,1.0,4.378118853847658,0.7009439003338509,6.035518229649952,5.567806035863542,5.567806035863542,-0.02326643070899724,48,38,38,5.567806035863542,5.567806035863542,7.555017605632933e-15,1.0018549716288644e-15,0.0
ackley,classical,qnei,15,gaussian_1sd_onset0,ackley/bo_sensor_error_ackley_value_qnei_seed15_jittered_exact_gaussian_jit0_std1.0.csv,4,50,20.102447153853433,1.0,0.9810930337121123,True,0,RBFKernel,1.147755571301148,1.147755571301148,0.04933482207850203,5.167406490829267,,0.1711144095968538,0.13672921426322068,0.19459291550810523,0.17982334236994937,0,-2.2997150969154077,-3.0893061520730094,0.7895910551576018,-1.4002103036038904,0.4674637356271008,-2.2921338475877415,0.6449023951865267,0.96,1.522988798921717,1.0796818700805273,0.8675649509665118,0.9810930337121123,0.8842840802609208,0.9696707464084815,0.8925330132052821,0.8923409363745498,4.98162620563674,1,1,-2.037755307654402,-0.26838330844936537,1.3331982095129307,-2.6176197983436227,-0.04178373197528038,1.0,4.758988133419489,0.7009439003338509,5.390067878012269,5.390067878012269,5.390067878012269,0.0,38,38,38,5.390067878012269,5.390067878012269,6.187711991682939e-15,7.650376346716139e-16,0.0
ackley,classical,qnei,16,gaussian_1sd_onset0,ackley/bo_sensor_error_ackley_value_qnei_seed16_jittered_exact_gaussian_jit0_std1.0.csv,4,50,20.102447153853433,1.0,0.9546902715504297,True,0,RBFKernel,0.9199109105787789,0.9199109105787789,0.03363950467079076,5.015577825625457,,0.1356030324703863,0.1045087020663867,0.20178348906219026,0.12760383589964527,0,-2.0682832592092146,-3.068112466115151,0.9998292069059365,-1.3746552905011895,0.5904071394917023,-1.854327107429117,0.9012587438816975,0.94,1.5008413784766101,1.0765575007513832,0.7788116971998639,0.9546902715504297,0.8157742049000491,0.9740555006385984,0.9690756302521008,0.9604321728691476,4.83514851541703,1,1,-1.5440447635761352,-0.3079020502755972,1.1299706688040057,-1.5987698476967536,-0.19924110208285645,1.0,4.858514887985617,0.7009439003338509,3.8183121912851483,3.8183121912851483,3.8183121912851483,0.0,49,49,49,3.8183121912851483,3.8183121912851483,4.6927251336426466e-15,1.1121639747427075e-15,0.0
branin,classical,logei,7,clean,branin/bo_sensor_error_branin_value_logei_seed7_baseline_exact.csv,2,50,1.2500554659000687,0.0,0.0,True,0,RBFKernel,0.007639381573087731,,0.0001,0.763938157308773,,0.28930534378338896,0.22395469732080187,0.3737255031616196,0.29884010024121077,0,2.495162192807519,-1.3465377947919546,3.8416999875994735,,,3.1081430815894073,0.7362350181311227,0.96,0.3142634163253266,0.3142634163253266,0.0006705141474243643,0.0,,0.9999992139079394,0.9911644657863145,0.9999999999999999,0.7562601920162645,1,1,0.0006587143957113017,5.012377457536132e-12,0.11709132957388356,0.9862622871534568,0.9969980258640418,0.94921875,0.08976542497037643,0.999004674393365,0.00015908075317794257,0.00015908075317794257,0.00015908075317794257,0.0,20,20,20,0.00015908075317794257,0.00015908075317794257,2.1218021386220316e-14,3.4416967126095397e-15,0.0
branin,classical,logei,8,clean,branin/bo_sensor_error_branin_value_logei_seed8_baseline_exact.csv,2,50,1.2500554659000687,0.0,0.0,True,0,RBFKernel,0.007073097475771899,,0.0001,0.7073097475771899,,0.2836972691388061,0.2184190757396427,0.36848494228019685,0.29345200900991975,0,2.5795243610182843,-1.1664400025588584,3.7459643635771425,,,3.1451834216476495,0.8374871253157304,0.92,0.25180215663273176,0.25180215663273176,0.0008454309651770171,0.0,,0.999998542156386,0.9954861944777911,0.9999999999999999,0.7002009264756466,1,1,-0.00016607866497708734,-2.8722513256695946e-12,0.25447590453574837,0.9351129107296225,0.9947406443121996,0.953125,0.1067133840706325,0.999004674393365,0.00020456105157262705,0.00020456105157262705,0.00020456105157262705,0.0,36,36,36,0.00020456105157262705,0.00020456105157262705,3.202069500658411e-14,1.2212488686486104e-15,0.0
branin,classical,logei,9,clean,branin/bo_sensor_error_branin_value_logei_seed9_baseline_exact.csv,2,50,1.2500554659000687,0.0,0.0,True,0,RBFKernel,0.009189473565742387,,0.0001,0.9189473565742388,,0.3477636451087272,0.23836722604519262,0.5073665321606735,0.37286687910293304,0,2.726456931124866,-1.4311092248673172,4.157566155992183,,,3.4592052627716816,0.32643535042097743,1.0,0.17170937769599767,0.17170937769599767,0.000860065380079039,0.0,,0.999999106168632,0.9852100840336133,0.9999999999999999,0.909711470341935,2,1,0.00017887478560729697,9.924501442881706e-11,0.12397252783716993,0.9846001719113883,0.9956361581597618,0.8125,0.07087403172187481,0.999004674393365,0.000144250879807295,0.00010777869399047901,0.00010777869399047901,-2.91764540148266e-05,26,24,24,0.00010777869399047901,0.00010777869399047901,2.6579222810768526e-14,3.552725958925703e-15,0.0
branin,classical,logei,10,clean,branin/bo_sensor_error_branin_value_logei_seed10_baseline_exact.csv,2,50,1.2500554659000687,0.0,0.0,True,0,RBFKernel,0.008185552486413927,,0.0001,0.8185552486413926,,0.3275295528018953,0.24802877637610382,0.4325127492301128,0.3402707628031083,0,2.8542154367491537,-1.3440651971203728,4.198280633869526,,,3.5565937730135797,0.2710729800213875,0.98,0.19742381414274587,0.19742381414274587,0.0009629035841916386,0.0,,0.999998587971262,0.9975030012004802,0.9999999999999999,0.8103283539262369,1,1,0.0007611954772293039,2.359686890329726e-12,0.21411709785943298,0.9540624683101362,0.9891272316319522,0.65234375,0.08817634664801885,0.999004674393365,0.00014831249555458115,0.00014831249555458115,0.00014831249555458115,0.0,35,35,35,0.00014831249555458115,0.00014831249555458115,3.417926922708046e-14,3.774740757425335e-15,0.0
branin,classical,logei,11,clean,branin/bo_sensor_error_branin_value_logei_seed11_baseline_exact.csv,2,50,1.2500554659000687,0.0,0.0,True,0,RBFKernel,0.008137429708104481,,0.0001,0.8137429708104481,,0.30906446456943637,0.2383053184536226,0.40083387093260353,0.3195695946931131,0,2.6206125179484303,-1.647340957884183,4.267953475832614,,,3.2289510126156515,0.6346840596921416,0.98,0.3735145397511146,0.3735145397511146,0.00099426977175767,0.0,,0.99999847662124,0.9910684273709482,0.9999999999999999,0.8055644419241365,1,1,0.00011797489224152358,-3.87222365283435e-12,0.10232215293339654,0.989509304095394,0.9985873483634699,0.98046875,0.08603091202802796,0.999004674393365,1.2804815966882543e-05,1.2804815966882543e-05,1.2804815966882543e-05,0.0,12,12,12,1.2804815966882543e-05,1.2804815966882543e-05,3.711007941454593e-14,2.442504983965037e-15,0.0
branin,classical,logei,12,clean,branin/bo_sensor_error_branin_value_logei_seed12_baseline_exact.csv,2,50,1.2500554659000687,0.0,0.0,True,0,RBFKernel,0.008113090488106958,,0.0001,0.8113090488106958,,0.3329388863428443,0.2383550164799366,0.46505546086773464,0.35170523867383563,0,2.7635756500545217,-1.6525883235428283,4.4161639735973495,,,3.478967520291052,0.5120951031129636,0.98,0.26062114174663753,0.26062114174663753,0.000907484696466542,0.0,,0.9999987233263213,0.991452581032413,0.9999999999999999,0.803154982072871,1,1,0.00029917162697423727,-1.6709937072922897e-10,0.202160971540048,0.9590494639202457,0.9909168287937742,0.7578125,0.0778669078591628,0.999004674393365,0.00012607950777665522,0.00012607950777665522,0.00012607950777665522,0.0,17,17,17,0.00012607950777665522,0.00012607950777665522,3.3389793742057286e-14,2.4425221790109606e-15,0.0
branin,classical,logei,13,clean,branin/bo_sensor_error_branin_value_logei_seed13_baseline_exact.csv,2,50,1.2500554659000687,0.0,0.0,True,0,RBFKernel,0.008616517265622759,,0.0001,0.8616517265622758,,0.3031960564505816,0.24667467480650715,0.3726683686490838,0.3096715217277955,0,2.6185263405832213,-1.4651837805721724,4.083710121155393,,,3.232350307231592,0.5095710104472421,0.98,0.3288400549501205,0.3288400549501205,0.0004297032893356297,0.0,,0.9999997462256316,0.996062424969988,0.9999999999999999,0.8529916904225948,2,1,-0.00010598741599476824,-3.865506803535368e-11,0.12925697971335237,0.9832593249347883,0.9952270256351565,0.96484375,0.0970223433192613,0.999004674393365,0.0004994983105839346,0.0004651188130038175,0.0004651188130038175,-2.750237770878672e-05,21,29,29,0.0004651188130038175,0.0004651188130038175,7.215501050181584e-15,5.551116242917333e-15,0.0
branin,classical,logei,14,clean,branin/bo_sensor_error_branin_value_logei_seed14_baseline_exact.csv,2,50,1.2500554659000687,0.0,0.0,True,0,RBFKernel,0.008062637064744348,,0.0001,0.8062637064744348,,0.30532342138223467,0.2321422148902307,0.40157449039862986,0.3168583526444303,0,2.5507920679737834,-1.2889817160910346,3.839773784064818,,,3.1663956938068094,0.5631618695625993,0.96,0.18303206857594095,0.18303206857594095,0.0008818462928389171,0.0,,0.99999877930971,0.9844417767106842,0.9999999999999999,0.7981603479817421,6,1,0.00019560705682186708,-5.26974296977123e-09,0.08165233788572593,0.9933196039974761,0.99745436598764,0.9609375,0.06825484808332793,0.999004674393365,0.00044638294545218393,0.000160823689334455,0.000160823689334455,-0.00022843726851121737,38,28,28,0.000160823689334455,0.000160823689334455,2.2031958342361224e-14,1.5543129679070906e-15,0.0
branin,classical,logei,15,clean,branin/bo_sensor_error_branin_value_logei_seed15_baseline_exact.csv,2,50,1.2500554659000687,0.0,0.0,True,0,RBFKernel,0.008476181224031468,,0.0001,0.8476181224031467,,0.3364320418657028,0.25151704293766003,0.45001530501445963,0.3507661739760598,0,2.7829552390427454,-1.383724295560917,4.166679534603663,,,3.4743688352693085,0.32356700132011157,0.98,0.21743694121587673,0.21743694121587673,0.0009936089335395115,0.0,,0.9999985978178556,0.9761824729891956,0.9999999999999999,0.8390991310910237,1,1,0.0006504902224200304,-1.805209315364209e-12,0.19134768882024958,0.9633130674410952,0.9909354257267108,0.75,0.0741321760589118,0.999004674393365,4.19803105233818e-05,4.19803105233818e-05,4.19803105233818e-05,0.0,19,19,19,4.19803105233818e-05,4.19803105233818e-05,3.2483414739460114e-14,6.4393211067907605e-15,0.0
branin,classical,logei,16,clean,branin/bo_sensor_error_branin_value_logei_seed16_baseline_exact.csv,2,50,1.2500554659000687,0.0,0.0,True,0,RBFKernel,0.007360844161983874,,0.0001,0.7360844161983874,,0.2925390845773208,0.22580609077761218,0.3789938336500429,0.30239996221382753,0,2.542657067392328,-1.2245412974143681,3.767198364806696,,,3.1142446407977435,0.7960099848930727,0.92,0.2860487406772027,0.2860487406772027,0.0012012533627832713,0.0,,0.9999972823851274,0.9788715486194477,0.9999999999999999,0.728686395107469,1,1,-8.912390176996077e-05,5.801246691361506e-11,0.21706396407396694,0.9527893022380831,0.9957684824902722,0.87109375,0.09069626998565064,0.999004674393365,0.0002105082014964843,0.0002105082014964843,0.0002105082014964843,0.0,24,24,24,0.0002105082014964843,0.0002105082014964843,5.4147331076359826e-14,4.884980511007538e-15,0.0
