landscape,group,error_model,jitter_std,jitter_iteration,headline_cell,opt_z,n_runs,n_acquisitions,n_seeds,deployed,deployed_lo,deployed_hi,search_traj,search_traj_lo,search_traj_hi,search_final,search_final_lo,search_final_hi,selection,selection_lo,selection_hi,selection_share,selection_share_lo,selection_share_hi,deployed_over_search_traj
hicks_law,law,ar1,0.25,20,False,5.402837764670362,100,10,10,-7.479686106672323e-05,-0.00044881136288215946,2.415718545603629e-06,-0.00038883203090930645,-0.0022790599554828313,0.0002168522093727574,-8.850681250043513e-05,-0.00045119688494594303,1.8117889092027217e-06,1.3709951433711898e-05,0.0,6.889250595440041e-05,,,,
levy_10,classical,ar1,0.25,20,False,2.6244803317786123,100,10,10,0.06634376033189492,0.03475757639625031,0.08951994741456658,0.01093028155184394,-0.0107724309448442,0.029451367826609794,0.028029826321317994,0.0006017885471355542,0.04948366804266127,0.038313934010576915,0.026575754146644617,0.051284189138008675,0.5775062163933057,0.38956501795865034,0.9488185995630813,6.069721078749588
michalewicz,classical,ar1,0.25,20,False,8.047721166688978,100,10,10,-0.0027314443984546343,-0.05621209525573268,0.054837471821978866,-0.013381460194451092,-0.055299304751467146,0.02274877966980224,-0.007784578683071483,-0.05971350837325443,0.05115128008044207,0.005053134284616849,0.001695248349694384,0.009487859888592683,,,,
moving_peaks,other,ar1,0.25,20,False,2.9574997815819173,100,10,10,0.06869208868670464,0.04381966699637972,0.0983737078571666,0.01866782509063649,0.0007030001384358351,0.03802659458350939,0.031227678095438315,0.012231561021120113,0.05314760469551285,0.037464410591266324,0.02570079865798604,0.04935855664531322,0.545396293918743,0.4094279845278686,0.7655414136873251,3.6797049658001986
powell,classical,ar1,0.25,20,False,0.7642238834584598,100,10,10,0.06529709476458351,0.03928831417587434,0.09553921318139039,0.0015351845063529745,5.0472244007502606e-05,0.004128347041607869,0.0022034747925293837,5.640363478905053e-05,0.005334767711377469,0.06309361997205412,0.037929050183497674,0.09290844430238501,0.9662546273999846,0.9226236975449804,0.999193806737726,42.533711416685044
power_law_practice,law,ar1,0.25,20,False,1.7175746997911816,100,10,10,0.025539400221628185,0.012091619432216401,0.04215058315251077,0.00015799334794695797,-0.00047507911313468304,0.0015286825848955805,0.00010616921536988759,-0.0006134969860673747,0.0012505122782866937,0.025433231006258293,0.011886942753276121,0.042118870094201795,0.9958429244834034,0.9544422449031946,1.0362078504572225,161.64857921867923
rastrigin,classical,ar1,0.25,20,False,3.638939073438052,100,10,10,0.04385553678576387,0.002305087609891083,0.0867076257404257,0.01468845719712995,-0.012497785772885158,0.0426791308828194,0.02369935799505318,-0.015762754410808513,0.05846836416158997,0.020156178790710695,0.01094531367367342,0.03210681190740499,0.4596039694867827,0.21250443482981685,1.773207903957722,2.985714305947191
rosenbrock,classical,ar1,0.25,20,False,1.0256232505714238,100,10,10,0.041220891667891904,0.023955779870786915,0.06392503725110729,0.0010483328230740706,-0.00012625475466531485,0.0025758396495498916,0.0015118333305078246,0.00014730589749433978,0.0031844278738096714,0.039709058337384084,0.022550422088458415,0.06199503725608236,0.9633236140865573,0.9203476133427269,0.9980267417386788,39.32042454515365
schwefel,classical,ar1,0.25,20,False,4.328390371778852,100,10,10,0.045600446012113764,0.014096340633726893,0.07189695972430946,0.011396058671182865,-0.006198218751036594,0.03067602096233385,0.019649000788143176,-0.011580838421013092,0.04573674693950704,0.025951445223970603,0.015303717171141838,0.039699464640436055,0.5691050744783636,0.300310133044178,1.606600282588441,4.001422538076546
shekel,classical,ar1,0.25,20,False,56.774074038018384,100,10,10,-0.00543356003946655,-0.06412011710589065,0.04479749494585449,0.007963153744767689,-0.009845028986164477,0.02530757583578176,-0.00593002476490046,-0.06453726706193615,0.0405434048455852,0.0004964647254339103,0.00017469327520153234,0.0009450171706990041,,,,-0.6823377035809152
steering_law,law,ar1,0.25,20,False,1.290375177799024,100,10,10,0.028086185854188997,0.016000293482128523,0.04563640516757561,0.0050990610528683636,3.733275363025339e-05,0.01470920638333316,0.005613302287775956,5.780529274537603e-05,0.01606287659899561,0.02247288356641304,0.013553869096807787,0.03419014251459702,0.8001401002999222,0.5440419844001582,0.9955905287355783,5.5081093485612875
stevens,law,ar1,0.25,20,False,3.0593887562558817,100,10,10,0.010013894485682713,0.002164227486358081,0.023067008516115255,-0.000239236466343322,-0.0011363573476303914,0.0,-0.0003144851381337472,-0.0013966381194217494,0.0,0.010328379623816459,0.0019897259350247077,0.02385508436325573,1.0314048783501142,1.0,1.1110562960383796,
weber_fechner,law,ar1,0.25,20,False,2.153305282720616,100,10,10,0.04506022656100638,0.022395424298909186,0.07757070383783238,0.013364101627727847,0.0017088974605717555,0.03430562492249601,0.01298961029382101,0.0014876905576454449,0.03396329979643545,0.03207061626718538,0.017441225081529954,0.048737061865203095,0.7117278077544826,0.5229911745321355,0.9405999257574188,3.371736298945482
yerkes_dodson,law,ar1,0.25,20,False,3.5354125437868587,100,10,10,0.047116345668165166,0.007835470829282041,0.09260373639621813,0.0206283289403347,-0.0051175865227769835,0.051230402997476436,0.023497609290951724,-0.017256856774525587,0.06551055728395903,0.023618736377213442,0.01688788925384621,0.03258013281684309,0.5012854040836996,0.2666584675926061,1.8323308043656592,2.2840602263248906
ackley,classical,ar1,1.0,0,False,20.102447153853433,100,10,10,0.24321599217694045,0.15353521188632,0.3484342276519479,0.12008928745032167,0.06639002944325713,0.17681584731592725,0.2163913461463166,0.12673045781249204,0.3111960262086682,0.026824646030623876,0.01655367704359725,0.03753885958257666,0.11029145653838772,0.07176207618151811,0.1709070916047605,2.0252929910801045
branin,classical,ar1,1.0,0,False,1.2500554659000687,100,10,10,0.23405240037148448,0.17205123272515693,0.31399143873725754,0.0594502811898188,0.02813643010052137,0.1005189794517288,0.058179254420389764,0.02879106655058927,0.1074972111174294,0.17587314595109477,0.12851643444639993,0.22954128169655122,0.7514263714960904,0.6242618442737176,0.8630328848509893,3.9369435381504516
eggholder,classical,ar1,1.0,0,False,3.2050455310550587,100,10,10,0.21501648922923472,0.1225216401345205,0.3057881138770166,0.04188619078810039,-0.01893308214827719,0.10662130962880974,0.0892650129835123,0.015180314260009532,0.1700872405522043,0.12575147624572242,0.08617543341194256,0.17444981893320463,0.584845732978439,0.3920632292367416,0.8860624690588463,5.133350280453757
griewank,classical,ar1,1.0,0,False,2.7538558156589708,100,10,10,0.35419518447124654,0.27902706048052256,0.43516393258323427,0.17569599790098292,0.12257941184704904,0.23377684171596083,0.2023148600557878,0.12487018285984476,0.29892944355389883,0.15188032441545865,0.11408212583574949,0.19523603219044133,0.4288040353857161,0.29479227390897195,0.576606675127075,2.0159547667719813
hartmann_3,classical,ar1,1.0,0,False,3.0549009421557276,100,10,10,0.24464485394269544,0.16212852852087456,0.35303843163311516,0.14621576251344015,0.08208570339443341,0.2271501571561492,0.13556882285192834,0.059921128187072105,0.24378923795377924,0.10907603109076706,0.07759307452685557,0.1484746645817386,0.4458545901656961,0.29341125298126264,0.6390302299000961,1.6731770209809471
hartmann_6,classical,ar1,1.0,0,False,7.967163963291937,100,10,10,0.3797671720238954,0.2601486496991069,0.5201554801528588,0.23534456958351987,0.1502702981001035,0.3222009974935473,0.31382046337767017,0.19617450229032246,0.4457186461930899,0.06594670864622543,0.04679148569156662,0.08997068923844445,0.173650366604294,0.11277277200641019,0.2820361836975105,1.613664477986276
hicks_law,law,ar1,1.0,0,False,5.402837764670362,100,10,10,0.23770994857345548,0.09725012427032341,0.3918316062558739,0.19622579046378136,0.08884363010153905,0.32066294073430923,0.19263642365789083,0.05992746853268708,0.33630472382771304,0.04507352491556472,0.024424693380026175,0.06883456621756227,0.1896156437122631,0.10914338308577577,0.39909968655028016,1.2114103248692538
levy_10,classical,ar1,1.0,0,False,2.6244803317786123,100,10,10,0.2905618304819595,0.2293056353877645,0.358528096238453,0.07112528847820067,0.03653847773622967,0.11165098799752725,0.1356994152738075,0.09612109625150603,0.17687116815551382,0.15486241520815192,0.11256340826065711,0.2046515739459726,0.5329757695678031,0.4378288213821499,0.6367779218841427,4.0852112757477865
michalewicz,classical,ar1,1.0,0,False,8.047721166688978,100,10,10,0.23827802592894826,0.1576207680158223,0.3078685896644046,0.08191710970999518,0.02884285784878809,0.13572269590835181,0.1611080515152998,0.08240323281577658,0.24343326449905242,0.07716997441364842,0.05033968749549392,0.10993424894095606,0.32386525829561646,0.1881841917467805,0.5066777244498889,2.9087699355178125
moving_peaks,other,ar1,1.0,0,False,2.9574997815819173,100,10,10,0.3591283848295246,0.289169834371018,0.43708614562200715,0.10788999914283584,0.06687124588364782,0.14589866508652774,0.16081589286616918,0.11085944331146307,0.21557703239705708,0.1983124919633554,0.15646005283752626,0.24676641210423875,0.5522050061776453,0.46662853458448017,0.6523005368384692,3.3286531437828044
powell,classical,ar1,1.0,0,False,0.7642238834584598,100,10,10,0.23953017106949837,0.17341313565702568,0.31598321264309076,0.0319550376710142,0.014481738963357936,0.05324934342618913,0.02936132534741268,0.014492889925800894,0.05147859660510959,0.21016884572208572,0.15254021103508503,0.28030213426699024,0.8774211815725977,0.8074355638589122,0.9380546613319324,7.495850060811274
power_law_practice,law,ar1,1.0,0,False,1.7175746997911816,100,10,10,0.38227015043675294,0.27754309262228233,0.48882656814297165,0.1852628215357265,0.11388765385803536,0.2710628005780587,0.17968551194033647,0.08992585666618132,0.2853531716088944,0.2025846384964164,0.14751920458704387,0.26308232758003225,0.5299514970367383,0.37659121509105187,0.7028503033115916,2.063393762806506
rastrigin,classical,ar1,1.0,0,False,3.638939073438052,100,10,10,0.27451392168956845,0.20464890872524247,0.35477342081862945,0.0756413724050996,0.03280428393008874,0.12003546620721581,0.1138866422643342,0.056011490555308116,0.17933401604868432,0.1606272794252342,0.1195693149773644,0.21079172543274777,0.5851334549323078,0.45033494168764093,0.7444697554344298,3.6291504630481985
rosenbrock,classical,ar1,1.0,0,False,1.0256232505714238,100,10,10,0.1538302334489125,0.1132358514019979,0.20123199594484623,0.033173424161116655,0.009789212785426576,0.06536091016354055,0.032182369408333376,0.009766507320636867,0.06725528933810598,0.12164786404057913,0.09316780938653274,0.15300960761389865,0.7907929495600666,0.6527180134409968,0.9186831924291929,4.637152700962975
schwefel,classical,ar1,1.0,0,False,4.328390371778852,100,10,10,0.25112918092830777,0.18697832716162813,0.3269569070561706,0.09140841460305692,0.037564742491644855,0.1501872247811164,0.143744668442707,0.07707596724269626,0.21873335577115746,0.10738451248560076,0.07397489666576555,0.14923248102858402,0.4276066687616714,0.2911431246795596,0.6156822065568441,2.7473311075226703
shekel,classical,ar1,1.0,0,False,56.774074038018384,100,10,10,0.15083864975287514,0.04277089654141704,0.29440993655088815,0.07593199394282467,0.035708359735645845,0.12514226916744323,0.14560949354548172,0.037658478037094816,0.288575144928817,0.005229156207393441,0.0031906257418849223,0.007705880553571383,0.03466721702932619,0.017982193431228262,0.10049748386344645,1.986496625736626
steering_law,law,ar1,1.0,0,False,1.290375177799024,100,10,10,0.2565298872070445,0.18432957740199046,0.35143863954122934,0.09795654536364426,0.04052208742129579,0.17565323161966717,0.10286973422914772,0.030418545045973997,0.1977032234248694,0.1536601529778968,0.11546761327814725,0.20139329918112173,0.5989951293818571,0.40519777518573674,0.8303045428757367,2.6188131304011195
stevens,law,ar1,1.0,0,False,3.0593887562558817,100,10,10,0.24328208386364608,0.15064582342560726,0.3641075427239589,0.1476702732180972,0.06847204859061477,0.24044591369622662,0.14194543415330674,0.05395402757549174,0.2606089315765109,0.10133664971033936,0.06898961262579004,0.1397921145605228,0.41653971431425335,0.2659686238058131,0.6647538969364006,1.6474682314993612
weber_fechner,law,ar1,1.0,0,False,2.153305282720616,100,10,10,0.32222630252352025,0.2343970633145233,0.43987014536108615,0.14150725681367796,0.07226161833723052,0.222640806604856,0.1621365455801125,0.07414376085900352,0.27513239429968744,0.1600897569434078,0.11110793762766749,0.22652007895980505,0.496823988885024,0.32252992542960185,0.7203318480338747,2.2771009047811193
yerkes_dodson,law,ar1,1.0,0,False,3.5354125437868587,100,10,10,0.3785918216504928,0.2436382923304522,0.5126602126382496,0.19031080011272747,0.09434373226158584,0.27927730885058477,0.22081727131777967,0.07542846439330969,0.37362647390050124,0.1577745503327131,0.1160417033629867,0.20398409897337558,0.4167405139521659,0.2715976266497137,0.6825689248993833,1.9893344015486256
ackley,classical,ar1,1.0,20,False,20.102447153853433,100,10,10,0.07586433530365069,0.041043423890689504,0.12492195447156616,0.03263283076977021,0.007828386979514579,0.058038434835637566,0.05753577966509771,0.025450628980406627,0.10299339898800815,0.018328555638552985,0.010663500262441164,0.027347294633625764,0.24159647039932597,0.13229673162661737,0.4566782758274089,2.324785607441953
branin,classical,ar1,1.0,20,False,1.2500554659000687,100,10,10,0.14522814340739046,0.0925637412986429,0.2166070215438247,0.003922852995234421,0.0005028904632020256,0.010427497482478138,0.004337337138599143,0.0005138609833592703,0.011607678585823228,0.14089080626879133,0.08924804518021279,0.2096461948078042,0.9701343208221554,0.8995639087618448,0.9966470893548486,37.02105166413761
eggholder,classical,ar1,1.0,20,False,3.2050455310550587,100,10,10,0.15728764672984608,0.08715230350934745,0.2365169146883087,0.033982973115494225,0.004350944651546589,0.06661728623011937,0.04924391313551066,-0.0033562463368977486,0.10741464564708533,0.10804373359433543,0.06808844528270268,0.16019542372421158,0.6869181136641268,0.45793811990682665,1.0385056596448183,4.628425129116564
griewank,classical,ar1,1.0,20,False,2.7538558156589708,100,10,10,0.14719449836386403,0.10949617254295584,0.19038017631853005,0.039236941494016804,0.017774402940636466,0.06509325688866036,0.048261806947556336,0.01992498980258574,0.08613522994242133,0.09893269141630766,0.07030671233605458,0.13210080858399473,0.672122209158569,0.4905732556154917,0.8490146471905873,3.7514264047902293
hartmann_3,classical,ar1,1.0,20,False,3.0549009421557276,100,10,10,0.08920829429691186,0.06695780090070404,0.11692468050725072,0.010601216699705955,0.0014714410762573296,0.02963857684006781,0.01166127838481259,0.002274048029713013,0.03671939497253237,0.07754701591209928,0.05825113901109582,0.09887698547307368,0.8692803345617128,0.6918128721627118,0.9750152181130225,8.414910931816555
hartmann_6,classical,ar1,1.0,20,False,7.967163963291937,100,10,10,0.1627143767533797,0.09407311044518674,0.2579155576993388,0.0883517792885968,0.04426529727920734,0.13739429094421987,0.11947529322956237,0.048362401545202105,0.20537965516712098,0.04323908352381732,0.030982756660646586,0.0575776766707985,0.2657360977349484,0.1645677545694442,0.448663113465246,1.841664967740843
hicks_law,law,ar1,1.0,20,False,5.402837764670362,100,10,10,0.0295893535910054,0.006300428230009632,0.06268418562449972,0.0013889182100896042,-0.00574543289605624,0.011852667102370772,-0.0015024541953498785,-0.014396008367641327,0.00847363486947513,0.031091807786355282,0.006458810521237258,0.06322463916453007,1.050776850894323,0.6962529051942923,1.641020589500473,21.303884833575967
levy_10,classical,ar1,1.0,20,False,2.6244803317786123,100,10,10,0.2202627523135763,0.16307590600097172,0.2819880794453838,0.04298560305256212,0.022480389744396752,0.06538795111556309,0.0784798539112786,0.04931987476990877,0.10805486244644297,0.1417828984022977,0.09579292096121303,0.18923987358191585,0.6436989319031525,0.5347595268921915,0.752453646872104,5.124105204345801
